"dates","SPI.1","SPI.3","SPI.6","SPI.12","SPI.24","SPEI.1","SPEI.3","SPEI.6","SPEI.12","SPEI.24","SSI.1","SSI.3","SSI.6","SSI.12","SSI.24"
1973-02-01,1.65002083676472,1.67900481607691,0.787609849168657,0.885866160467075,0.104802513384911,-1.0639334823569,-1.63811716912245,-0.654549400366728,0.95114528417498,-0.0744880611081509,NA,-0.692699863244697,-1.67418491873879,-1.56096627516753,-2.96108127633872
1973-03-01,NA,0.559745095107865,1.39268660984136,0.882290263034309,0.0794214721155619,-1.24493076366628,-1.46410064106304,-1.18646120210978,0.970141148039272,-0.0852176695820466,NA,-0.167219146182309,-1.12867257221804,-1.55987634989903,-2.96223319624848
1973-04-01,1.45069777912378,1.44395822902058,1.41276317028022,0.989003810823543,0.169525726694914,1.37537959825607,-0.205029407652988,-1.1333242406803,1.01688719211272,0.0760095548255145,0.454664301601881,0.0371255676036431,-0.343265454025447,-1.55621225090419,-2.96162665224062
1973-05-01,-0.555742763345581,0.406738035792106,0.548714541246369,0.664503991695721,0.212777428159548,0.163311082593023,0.286371181354303,-0.898526583620477,0.576074123716877,0.180028979351674,-0.201171146283287,-0.0107731049118548,-0.102042474308991,-1.58360667107714,-2.98068963884745
1973-06-01,-0.507571154931731,-0.0691955268833146,-0.00582237842480892,-0.393948219613771,0.236841142859113,0.246635921020664,0.601283694041126,-0.298507151338809,-0.474762191587596,0.327581412026873,-0.633618048855595,-0.568538223180639,-0.594609541110799,-1.64718250210472,-3.03970036022663
1973-07-01,0.410258307797005,-0.415136538813461,0.175002588560706,-0.0673047101544239,0.277246750946464,0.984201136789419,0.657251998574156,0.600814061627971,-0.149464191386036,0.401512756715122,0.303959149434856,0.0525837563956046,0.0565336771197154,-1.53572365734135,-2.68201582705268
1973-08-01,-0.619943654911124,-0.523861155835854,-0.38499835557126,0.0404817141796592,0.194019352078795,-0.24300204554123,0.34625510405963,0.387358922985888,-0.203630070608366,0.198575446180869,-0.235037434893905,-0.186210642397914,-0.19980204689325,-1.23564555634121,-2.23973623070404
1973-09-01,-0.600881972021452,-0.495735926039852,-0.562345475254746,-0.227252693622112,0.0571816296746057,-0.456189689774571,-0.00873188143533524,0.271914445829508,-0.306843141943254,0.0573324291335118,-1.1011335315283,-0.500011849170158,-0.544205411105757,-0.788464955761259,-2.11184352299254
1973-10-01,-0.928997279061594,-1.05706458320361,-1.01287138977366,-0.721415512077952,0.105935368557473,-1.634490684298,-0.902459342625174,-0.229741496166097,-0.723132567487231,0.0924595220445266,-0.311720265064636,-0.65838712763688,-0.555764019269914,-0.587875797502262,-2.01462966030602
1973-11-01,-0.347735894600541,-0.989387785809728,-0.894801083313438,-0.719170184767775,0.106866623846342,-2.16433462003745,-1.58116372813061,-0.449473589726115,-0.810213281621629,0.0503841676135929,-0.103386616251547,-0.93829954627859,-0.545961111914472,-0.611900690659445,-1.99660081464471
1973-12-01,NA,-1.01847142853817,-0.703526768062139,-0.701982683690862,0.0887282284066802,-1.18466406621402,-2.05709420907005,-0.649517402504048,-0.761841663175862,0.0633357859549693,-0.949756698848278,-0.311779132871437,-0.516058757464536,-0.555788792719352,-1.82914980612427
1974-01-01,NA,-0.406967927351531,-1.04798775837449,-0.678548531329144,0.116000133236665,-1.23027843207747,-1.71314108495046,-1.40048037361137,-0.649016574388097,0.109693897749236,NA,-0.253239494658161,-0.640014510099322,-0.536406711929317,-1.79549770192609
1974-02-01,NA,NA,-0.981017850548134,-0.738945351190332,0.11504858221392,-1.12412901822234,-1.35706374254951,-1.80259831884619,-0.665682490160126,0.186597907294916,NA,-0.89740046313396,-0.957459187017858,-0.536400901802645,-1.79550559986145
1974-03-01,-0.359783936458587,-0.402254190432965,-1.1313828368205,-0.720793399778579,0.123251567771654,-0.678369277284811,-1.10964939496102,-1.66834889889136,-0.607954013394903,0.263077727846132,NA,NA,-0.335133307712666,-0.535856525925655,-1.79624603480868
1974-04-01,-2.85432487822675,-1.59990894986145,-1.61895238354606,-1.18604815256563,-0.0987743055911641,-0.490939278136099,-1.00173331790314,-1.45825583061418,-0.90829357626261,0.101836852758344,NA,NA,-0.323599483135892,-0.540786061441507,-1.79989702675264
1974-05-01,-0.120781303982051,-0.724176332962815,-0.720105875925574,-1.22010645481705,-0.31419808384346,0.63331163313605,0.0167465579449793,-0.86896713762328,-0.857976118918281,-0.145912213340409,0.276987427744569,0.244284771821072,0.170315442727184,-0.547085289875489,-1.80384206111604
1974-06-01,-0.587306941352102,-0.943103289919123,-0.949606194288924,-1.09222297348293,-1.01988168854915,0.143969784612699,0.218977893205865,-0.38145400752876,-0.823535925358588,-0.834569888865078,-0.0740761259855988,-0.0514560945886764,-0.0707455036569735,-0.500147685649189,-1.86598026244141
1974-07-01,1.44321417968388,0.507718174626115,0.159534533598167,-0.788225402165366,-0.563218105423136,2.04731265871097,1.30779499547572,0.996716196267903,-0.417598850257372,-0.325115323516974,1.29357602021972,1.04143283766539,1.03667522569582,-0.221784431815336,-1.3215975811406
1974-08-01,1.9747618334795,1.82240650185028,1.46518646087921,0.839388218569287,0.565808567116371,2.01935169201601,2.22980309171936,1.77543891365578,0.989983538511476,0.556560852733448,1.41234860559804,1.36856724184226,1.3530272343196,0.832932757406164,-0.113003049582958
1974-09-01,0.377355200574237,1.798692232858,1.33193639599694,1.14331224139338,0.630232720284988,0.667280941238246,2.28596829329228,1.83758900506327,1.25352512779683,0.678751235584501,-0.226791720324953,0.997337250078132,0.935112215199555,0.873077635650115,0.107730756597517
1974-10-01,0.612006137839286,1.61086722819207,1.4645520964194,1.28165993478802,0.474077563050306,0.818358531661243,1.85403467203529,1.88127509593995,1.45656902961035,0.644189223643072,-0.421620802697184,0.708237292647862,0.813877066390466,0.799481874696796,0.127693179376289
1974-11-01,NA,0.480571529606471,1.58007588200312,1.27936515130953,0.473594857738624,0.0629839161049413,0.873067317285136,2.00461627169141,1.57310445676186,0.70411260423073,-0.167429181376369,-0.338310740783702,0.78242877153366,0.751621062879533,0.123145305161571
1974-12-01,NA,0.570812268347872,1.80642528649743,1.30116239807787,0.480187172398927,-0.812396780852212,0.444495292642889,2.12020319621792,1.59307504977392,0.747923096132414,-1.12445075843548,-0.41227761591265,0.823468004355212,0.774026522287152,0.17710590621493
1975-01-01,NA,NA,1.61654800154622,1.32352474227586,0.50910420305047,-1.1106580704353,-0.780210667952946,1.67752299124532,1.60577596510412,0.833314241497941,NA,-0.335477482788082,0.726237071587732,0.844874916814037,0.198445104624603
1975-02-01,NA,NA,0.51853497187167,1.32043254094232,0.468333138576091,-0.064602441992422,-0.79896292851369,0.491171643729303,1.67362873497659,0.901331171638149,NA,-1.06169652151744,-0.321358292410165,0.844872817848895,0.198444734707649
1975-03-01,NA,NA,0.444078149382182,1.30426655940647,0.466732055438655,-0.310216597982695,-0.620646845724841,-0.2505712765831,1.75264169226366,0.977936758292073,NA,NA,-0.450430219856208,0.84467624840997,0.198410072616973
1975-04-01,-0.77605076492045,-0.883869960185075,-0.94618357205529,1.3575586284025,0.204448658716015,0.234025428351229,-0.09157339318857,-0.548461226113928,1.80870644396883,0.847809427306149,NA,NA,-0.408271089678933,0.845276440234909,0.196524987083552
1975-05-01,-1.40439212991881,-1.71111593433578,-1.68659678898743,1.26246169570655,0.107072737703208,0.433484862302991,0.250329508005926,-0.276071070034724,1.86699731135612,0.897174118872621,NA,NA,-1.05159749970775,0.844670493697152,0.194084729795948
